control_index,t,rudder_deg_ref,rudder_deg_pil,rudder_error_deg,sail_deg_ref,sail_deg_pil,sail_error_deg,solver_status_pil,candidate_type_selected_pil,candidate_set_size_pil,intervention_pil
119,119.00000000000117,4.63215163379913,4.632151633799129,-8.881784197001252e-16,32.42081228471542,32.42081228471542,0.0,inactive_passthrough,nominal_passthrough,1,False
120,120.00000000000117,0.238415297929487,0.2384152979294865,-4.996003610813204e-16,30.135947717729696,30.135947717729696,0.0,inactive_passthrough,nominal_passthrough,1,False
121,121.00000000000118,-1.6419165796642663,-1.641916579664267,-6.661338147750939e-16,28.63246041629374,28.632460416293736,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
122,122.0000000000012,-1.5103129670199829,-1.510312967019983,-2.220446049250313e-16,28.163741134370717,28.163741134370717,0.0,inactive_passthrough,nominal_passthrough,1,False
123,123.0000000000012,-0.5678683483714138,-0.5678683483714135,2.220446049250313e-16,28.32318232754462,28.32318232754462,0.0,inactive_passthrough,nominal_passthrough,1,False
124,124.00000000000122,0.2813151750039317,0.2813151750039317,0.0,28.621184261088324,28.62118426108832,-3.552713678800501e-15,inactive_passthrough,nominal_passthrough,1,False
125,125.00000000000124,0.7008244293392847,0.7008244293392847,0.0,28.772477275306805,28.772477275306805,0.0,inactive_passthrough,nominal_passthrough,1,False
126,126.00000000000124,0.7575035463266413,0.7575035463266413,0.0,28.71758527260454,28.71758527260454,0.0,inactive_passthrough,nominal_passthrough,1,False
127,127.00000000000126,0.6564987439455147,0.6564987439455146,-1.1102230246251565e-16,28.521779414006534,28.521779414006534,0.0,inactive_passthrough,nominal_passthrough,1,False
128,128.00000000000128,0.5651309152274764,0.5651309152274764,0.0,28.271500796423613,28.271500796423613,0.0,inactive_passthrough,nominal_passthrough,1,False
129,129.00000000000122,0.5602236860911978,0.560223686091198,2.220446049250313e-16,28.019585222824777,28.019585222824777,0.0,inactive_passthrough,nominal_passthrough,1,False
130,130.00000000000117,0.6534887940946139,0.6534887940946139,0.0,27.776887328465456,27.776887328465456,0.0,inactive_passthrough,nominal_passthrough,1,False
